TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,StoreName,GroupStore,Type,Latitude,Longitude,Product Name
TR52098,160,2022-10-05,P1,8800,4,35200,5,48,1,Married,12.57,Bonafid,Gita,General Trade,-7.250445,112.768845,Choco Bar
TR52271,329,2022-10-05,P2,3200,6,19200,10,19,1,Single,0.0,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Ginger Candy 
TR59865,45,2022-10-05,P1,8800,9,79200,10,53,0,Married,9.25,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR6089,174,2022-10-05,P9,10000,3,30000,10,45,1,Married,17.34,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR61864,189,2022-10-05,P5,4200,3,12600,4,59,1,Single,5.15,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR63320,392,2022-10-05,P10,15000,3,45000,9,45,0,Married,19.68,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR73084,272,2022-10-05,P3,7500,4,30000,1,60,0,Married,4.05,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR82135,290,2022-10-05,P9,10000,4,40000,6,19,1,Single,0.98,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Yoghurt
TR86578,192,2022-10-05,P3,7500,4,30000,14,26,0,Single,4.47,Priangan,Priangan,Modern Trade,-5.45,105.26667,Crackers
TR98298,92,2022-10-05,P10,15000,2,30000,9,60,0,Married,10.72,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR22429,7,2022-10-06,P4,12000,1,12000,7,31,0,Married,4.57,Buana Indah,Buana,General Trade,3.316694,114.590111,Potato Chip
TR24135,288,2022-10-06,P8,16000,3,48000,13,22,0,Single,0.0,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR26800,370,2022-10-06,P8,16000,3,48000,8,26,1,Single,1.28,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Oat
TR30751,48,2022-10-06,P6,18000,4,72000,5,32,0,Married,10.62,Bonafid,Gita,General Trade,-7.250445,112.768845,Cashew
TR37647,23,2022-10-06,P1,8800,4,35200,11,57,1,Married,12.56,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR47994,444,2022-10-06,P6,18000,1,18000,11,53,0,Married,15.31,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Cashew
TR62253,399,2022-10-06,P2,3200,3,9600,3,52,1,Single,33.77,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR71158,278,2022-10-06,P10,15000,1,15000,5,31,1,Married,9.76,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR71627,437,2022-10-06,P5,4200,5,21000,6,33,1,Married,3.49,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR94680,81,2022-10-06,P10,15000,5,75000,2,44,0,Married,19.49,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR11417,225,2022-10-07,P7,9400,5,47000,9,59,1,Married,10.59,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Coffee Candy
TR1265,189,2022-10-07,P2,3200,6,19200,10,59,1,Single,5.15,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Ginger Candy 
TR17826,439,2022-10-07,P2,3200,3,9600,13,35,0,Single,12.34,Buana,Buana,General Trade,-1.26916,116.825264,Ginger Candy 
TR21751,403,2022-10-07,P9,10000,5,50000,7,30,0,Married,4.06,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR2502,7,2022-10-07,P6,18000,2,36000,9,31,0,Married,4.57,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR260,325,2022-10-07,P9,10000,2,20000,12,37,0,Single,3.25,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR32105,163,2022-10-07,P3,7500,4,30000,1,47,1,Married,6.3,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR34370,18,2022-10-07,P4,12000,1,12000,13,47,0,Married,13.6,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR39049,375,2022-10-07,P10,15000,2,30000,1,58,0,Married,8.39,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR43256,358,2022-10-07,P2,3200,5,16000,3,32,1,Married,3.2,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR5291,12,2022-10-07,P10,15000,5,75000,5,2,1,Married,4.94,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR6940,57,2022-10-07,P5,4200,4,16800,6,33,1,Married,6.5,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR8161,28,2022-10-07,P5,4200,3,12600,4,55,0,Married,6.08,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR81906,101,2022-10-07,P9,10000,2,20000,12,61,1,Married,54.2,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR86629,135,2022-10-07,P8,16000,3,48000,4,41,0,Married,3.28,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR93319,9,2022-10-07,P5,4200,4,16800,13,33,0,Married,9.92,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR14202,119,2022-10-08,P8,16000,2,32000,13,26,1,Single,5.54,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR49065,235,2022-10-08,P5,4200,4,16800,7,37,0,Married,5.35,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR55834,274,2022-10-08,P8,16000,3,48000,9,48,0,Married,11.99,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Oat
TR65245,392,2022-10-08,P8,16000,1,16000,14,45,0,Married,19.68,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR77798,339,2022-10-08,P1,8800,8,70400,2,22,0,Single,2.19,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Choco Bar
TR78696,262,2022-10-08,P7,9400,3,28200,10,34,1,Married,5.61,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR78956,88,2022-10-08,P2,3200,5,16000,7,21,0,Single,2.97,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR84476,311,2022-10-08,P10,15000,4,60000,2,61,1,Married,7.64,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR90182,445,2022-10-08,P7,9400,3,28200,9,51,0,Married,14.48,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Coffee Candy
TR99448,139,2022-10-08,P6,18000,1,18000,14,38,1,Married,5.17,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cashew
TR15208,39,2022-10-09,P10,15000,1,15000,2,66,1,Married,6.19,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR18364,23,2022-10-09,P3,7500,6,45000,7,57,1,Married,12.56,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR20290,55,2022-10-09,P1,8800,8,70400,7,34,1,Married,8.44,Buana Indah,Buana,General Trade,3.316694,114.590111,Choco Bar
TR28599,356,2022-10-09,P7,9400,3,28200,1,56,0,Married,13.25,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Coffee Candy
TR43316,171,2022-10-09,P2,3200,4,12800,4,40,0,Married,10.05,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Ginger Candy 
TR51042,24,2022-10-09,P3,7500,6,45000,11,37,0,Married,9.53,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR74251,247,2022-10-09,P2,3200,3,9600,3,33,1,Married,8.11,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR81175,247,2022-10-09,P8,16000,2,32000,3,33,1,Married,8.11,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR85559,377,2022-10-09,P1,8800,3,26400,1,53,0,Single,10.39,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR10179,367,2022-10-10,P10,15000,3,45000,9,43,0,Married,10.96,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR12173,429,2022-10-10,P2,3200,4,12800,5,37,1,Married,8.97,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR24154,294,2022-10-10,P2,3200,4,12800,6,54,1,Married,19.07,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Ginger Candy 
TR35698,436,2022-10-10,P8,16000,3,48000,5,51,1,Married,18.89,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR39362,154,2022-10-10,P2,3200,7,22400,7,31,0,Married,8.36,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR41201,229,2022-10-10,P4,12000,5,60000,14,32,0,Married,10.17,Priangan,Priangan,Modern Trade,-5.45,105.26667,Potato Chip
TR421,315,2022-10-10,P7,9400,5,47000,3,29,1,Married,4.18,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR52164,105,2022-10-10,P3,7500,2,15000,10,61,0,Married,7.54,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR61163,405,2022-10-10,P7,9400,2,18800,7,18,0,Single,0.0,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR75968,6,2022-10-10,P2,3200,7,22400,7,23,0,Married,2.33,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR94196,34,2022-10-10,P2,3200,7,22400,9,45,0,Married,6.36,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Ginger Candy 
TR33812,190,2022-10-11,P10,15000,4,60000,5,34,1,Married,8.85,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR49207,45,2022-10-11,P4,12000,2,24000,7,53,0,Married,9.25,Buana Indah,Buana,General Trade,3.316694,114.590111,Potato Chip
TR53881,230,2022-10-11,P7,9400,3,28200,3,40,1,Married,4.32,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR54137,212,2022-10-11,P3,7500,1,7500,2,36,0,Married,7.96,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR62463,373,2022-10-11,P4,12000,5,60000,5,55,1,Married,14.59,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR69655,415,2022-10-11,P4,12000,1,12000,9,44,0,Married,18.57,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Potato Chip
TR74570,415,2022-10-11,P4,12000,1,12000,6,44,0,Married,18.57,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Potato Chip
TR87080,53,2022-10-11,P3,7500,4,30000,9,32,0,Married,7.36,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Crackers
TR87386,247,2022-10-11,P1,8800,3,26400,1,33,1,Married,8.11,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR98889,16,2022-10-11,P5,4200,3,12600,6,52,0,Married,11.8,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR12750,417,2022-10-12,P10,15000,4,60000,3,47,1,Married,12.75,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR14595,325,2022-10-12,P10,15000,2,30000,1,37,0,Single,3.25,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR1669,194,2022-10-12,P8,16000,2,32000,13,31,1,Married,4.33,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR30203,132,2022-10-12,P10,15000,4,60000,2,41,0,Married,17.69,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR32042,283,2022-10-12,P7,9400,6,56400,10,19,1,Single,0.0,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR34767,254,2022-10-12,P10,15000,4,60000,14,58,0,Single,6.05,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR38063,54,2022-10-12,P7,9400,5,47000,5,42,0,Single,9.68,Bonafid,Gita,General Trade,-7.250445,112.768845,Coffee Candy
TR4694,273,2022-10-12,P1,8800,6,52800,2,27,1,Married,3.32,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Choco Bar
TR65667,162,2022-10-12,P3,7500,2,15000,6,49,0,Married,11.46,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Crackers
TR65788,292,2022-10-12,P5,4200,5,21000,10,31,0,Single,9.57,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR68474,362,2022-10-12,P2,3200,6,19200,11,25,0,Single,7.47,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Ginger Candy 
TR81829,251,2022-10-12,P5,4200,5,21000,6,45,1,Married,3.38,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR84402,270,2022-10-12,P10,15000,1,15000,6,49,1,Married,8.81,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR87413,303,2022-10-12,P1,8800,10,88000,9,45,0,Married,10.34,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR10741,69,2022-10-13,P7,9400,6,56400,10,26,0,Single,2.84,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR11377,235,2022-10-13,P2,3200,6,19200,1,37,0,Married,5.35,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Ginger Candy 
TR11846,46,2022-10-13,P4,12000,2,24000,1,36,1,Married,8.31,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Potato Chip
TR15642,264,2022-10-13,P5,4200,3,12600,1,21,1,Single,1.12,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR41140,345,2022-10-13,P6,18000,2,36000,10,31,0,Married,5.06,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cashew
TR60913,201,2022-10-13,P4,12000,4,48000,5,57,0,Married,6.87,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR61837,428,2022-10-13,P10,15000,2,30000,14,60,1,Married,4.49,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR6881,219,2022-10-13,P9,10000,1,10000,8,39,0,Single,9.73,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR82394,24,2022-10-13,P5,4200,2,8400,4,37,0,Married,9.53,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR84002,12,2022-10-13,P7,9400,2,18800,5,2,1,Married,4.94,Bonafid,Gita,General Trade,-7.250445,112.768845,Coffee Candy
TR17085,73,2022-10-14,P7,9400,5,47000,9,53,0,Married,13.71,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Coffee Candy
TR36057,376,2022-10-14,P3,7500,5,37500,2,44,0,Married,14.65,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR38268,275,2022-10-14,P2,3200,6,19200,1,41,0,Married,15.33,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Ginger Candy 
TR59381,53,2022-10-14,P5,4200,3,12600,1,32,0,Married,7.36,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR60092,182,2022-10-14,P5,4200,3,12600,6,44,1,Married,14.57,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR66049,104,2022-10-14,P8,16000,3,48000,2,31,1,Married,7.92,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Oat
TR72489,1,2022-10-14,P8,16000,2,32000,13,55,1,Married,5.12,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR73723,312,2022-10-14,P10,15000,5,75000,3,54,0,Married,18.77,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR76331,266,2022-10-14,P9,10000,7,70000,7,72,1,Married,4.72,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR78261,23,2022-10-14,P10,15000,5,75000,7,57,1,Married,12.56,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR79608,337,2022-10-14,P3,7500,3,22500,12,43,1,Married,5.12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR80906,232,2022-10-14,P7,9400,3,28200,11,62,0,Married,7.32,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR81012,436,2022-10-14,P10,15000,1,15000,5,51,1,Married,18.89,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR9215,336,2022-10-14,P10,15000,5,75000,4,51,0,Single,10.84,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR10144,32,2022-10-15,P1,8800,4,35200,11,34,0,Married,10.96,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Choco Bar
TR25292,221,2022-10-15,P8,16000,1,16000,13,23,1,Single,7.5,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR3740,107,2022-10-15,P8,16000,2,32000,13,38,1,Married,9.85,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR39305,112,2022-10-15,P10,15000,5,75000,3,31,1,Married,4.44,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR7220,424,2022-10-15,P3,7500,2,15000,2,38,0,Married,10.06,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR73062,200,2022-10-15,P7,9400,3,28200,14,25,0,Married,2.39,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR79875,433,2022-10-15,P10,15000,3,45000,13,48,1,Married,11.97,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR90674,150,2022-10-15,P3,7500,2,15000,13,61,1,Married,8.56,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR97982,193,2022-10-15,P2,3200,6,19200,5,42,0,Married,20.64,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR98472,273,2022-10-15,P5,4200,5,21000,3,27,1,Married,3.32,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR27722,218,2022-10-16,P4,12000,1,12000,13,29,0,Married,3.52,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR60087,152,2022-10-16,P7,9400,4,37600,8,59,1,Married,10.68,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Coffee Candy
TR64308,173,2022-10-16,P10,15000,4,60000,4,59,0,Married,4.59,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR65240,406,2022-10-16,P4,12000,2,24000,10,38,1,Married,8.64,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Potato Chip
TR72825,257,2022-10-16,P7,9400,5,47000,6,60,0,Married,4.25,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Coffee Candy
TR83792,310,2022-10-16,P3,7500,5,37500,5,23,0,Married,4.17,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR91532,44,2022-10-16,P5,4200,3,12600,9,40,0,Married,10.65,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR15963,134,2022-10-17,P6,18000,2,36000,14,50,0,Married,18.62,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cashew
TR20813,159,2022-10-17,P4,12000,2,24000,9,53,1,Married,13.65,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Potato Chip
TR21587,425,2022-10-17,P4,12000,1,12000,4,58,1,Married,7.22,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Potato Chip
TR22812,276,2022-10-17,P8,16000,2,32000,5,31,1,Married,8.96,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR23917,218,2022-10-17,P5,4200,3,12600,8,29,0,Married,3.52,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR35681,204,2022-10-17,P6,18000,1,18000,14,53,0,Married,9.46,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cashew
TR36725,393,2022-10-17,P4,12000,5,60000,6,22,0,Single,0.0,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Potato Chip
TR45061,152,2022-10-17,P9,10000,2,20000,4,59,1,Married,10.68,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Yoghurt
TR47063,160,2022-10-17,P3,7500,1,7500,5,48,1,Married,12.57,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR57267,14,2022-10-17,P3,7500,1,7500,2,58,1,Married,10.18,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR57603,59,2022-10-17,P8,16000,2,32000,3,46,1,Married,10.57,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR63652,54,2022-10-17,P8,16000,1,16000,4,42,0,Single,9.68,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR64251,234,2022-10-17,P8,16000,1,16000,14,61,1,Married,10.86,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR65444,266,2022-10-17,P5,4200,5,21000,9,72,1,Married,4.72,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR71449,137,2022-10-17,P5,4200,3,12600,6,34,1,Married,6.36,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR77265,149,2022-10-17,P10,15000,1,15000,2,61,1,Married,3.96,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR7768,210,2022-10-17,P7,9400,5,47000,13,33,0,Married,10.9,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR78653,4,2022-10-17,P3,7500,4,30000,14,31,1,Married,4.87,Priangan,Priangan,Modern Trade,-5.45,105.26667,Crackers
TR95518,376,2022-10-17,P2,3200,6,19200,6,44,0,Married,14.65,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Ginger Candy 
TR95719,315,2022-10-17,P3,7500,5,37500,6,29,1,Married,4.18,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Crackers
TR17814,136,2022-10-18,P8,16000,1,16000,10,28,1,Married,2.96,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR29217,236,2022-10-18,P9,10000,2,20000,4,28,0,Married,3.13,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Yoghurt
TR34339,320,2022-10-18,P2,3200,3,9600,8,30,0,Married,3.72,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR35309,326,2022-10-18,P9,10000,3,30000,11,24,1,Single,2.69,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR40402,220,2022-10-18,P2,3200,7,22400,14,45,0,Married,16.35,Priangan,Priangan,Modern Trade,-5.45,105.26667,Ginger Candy 
TR47938,235,2022-10-18,P3,7500,4,30000,7,37,0,Married,5.35,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR51656,232,2022-10-18,P5,4200,2,8400,12,62,0,Married,7.32,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR55642,166,2022-10-18,P3,7500,6,45000,6,33,0,Married,3.33,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Crackers
TR61220,344,2022-10-18,P5,4200,2,8400,13,47,1,Married,5.63,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR63401,286,2022-10-18,P4,12000,1,12000,1,60,0,Married,6.19,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Potato Chip
TR7264,102,2022-10-18,P3,7500,1,7500,13,39,0,Married,6.44,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR92483,27,2022-10-18,P5,4200,4,16800,2,43,0,Married,17.42,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Thai Tea
TR97644,254,2022-10-18,P1,8800,9,79200,3,58,0,Single,6.05,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR99379,295,2022-10-18,P5,4200,2,8400,12,34,0,Married,4.78,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR39584,291,2022-10-19,P2,3200,6,19200,7,49,0,Married,19.98,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR40617,369,2022-10-19,P5,4200,3,12600,1,32,0,Married,10.62,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR51168,132,2022-10-19,P10,15000,5,75000,4,41,0,Married,17.69,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR66342,103,2022-10-19,P8,16000,3,48000,13,31,1,Single,4.01,Buana,Buana,General Trade,-1.26916,116.825264,Oat
TR69326,89,2022-10-19,P9,10000,7,70000,8,32,0,Married,9.68,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR69456,53,2022-10-19,P7,9400,3,28200,3,32,0,Married,7.36,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR74904,348,2022-10-19,P3,7500,6,45000,13,29,1,Married,4.64,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR93344,406,2022-10-19,P10,15000,1,15000,11,38,1,Married,8.64,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Cheese Stick
TR16141,282,2022-10-20,P1,8800,4,35200,1,55,0,Married,11.38,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR4093,189,2022-10-20,P5,4200,3,12600,5,59,1,Single,5.15,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR50950,154,2022-10-20,P5,4200,2,8400,4,31,0,Married,8.36,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR58190,16,2022-10-20,P2,3200,4,12800,3,52,0,Married,11.8,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR59111,426,2022-10-20,P10,15000,2,30000,4,19,0,Single,2.16,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR59804,179,2022-10-20,P5,4200,3,12600,10,25,1,Single,5.95,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR62133,19,2022-10-20,P3,7500,4,30000,4,24,1,Single,4.14,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Crackers
TR64677,245,2022-10-20,P2,3200,6,19200,11,26,1,Married,4.58,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Ginger Candy 
TR69752,42,2022-10-20,P4,12000,3,36000,7,60,0,Married,10.28,Buana Indah,Buana,General Trade,3.316694,114.590111,Potato Chip
